"ntree","mtry","nodesize","RMSE","MAE","rmse_van","mae_van","rmse_nyc","mae_nyc"
70,45,11,4.12823732913154,3.30777304010387,1.43047876726452,1.43047876726452,5.98322461706034,5.98100391671818
80,45,11,4.20355244476778,3.34664745829219,0.457661886724381,0.457661886724381,5.58729443517866,5.58552150974026
90,45,11,4.18042564403707,3.29028632889744,1.2550809684143,1.2550809684143,5.81434252340633,5.81398027898028
100,45,11,3.96372163138534,3.1488316561606,0.42860533910536,0.42860533910536,5.50667036433143,5.50644949494949
110,45,11,4.12621770160824,3.31671530755263,0.488205758887602,0.488205758887602,5.9188599026021,5.89626836547291
120,45,11,4.02496190791469,3.20723644654566,0.0101421957672017,0.0101421957672017,6.39763812807553,6.38074404761904
130,45,11,4.17358409706523,3.33698447264237,0.21197108447106,0.21197108447106,6.10785601892242,6.10362096237095
140,45,11,4.09784371970912,3.24862057289689,0.702557720057712,0.702557720057712,6.16577628938897,6.13903744073383
150,45,11,4.06063566849894,3.21786533252323,0.900481721981734,0.900481721981734,6.28032141327385,6.27933958633957
160,45,11,4.08380760410288,3.26273107009949,0.0719056637806545,0.0719056637806545,5.36966251397835,5.34181897095959
170,45,11,4.09702254758272,3.25084869035333,0.310148756472245,0.310148756472245,6.00764488699651,5.97085041592393
180,45,11,4.0766023489851,3.23072440149195,0.378088023088011,0.378088023088011,6.12660575667003,6.12133537758535
190,45,11,4.13238231154186,3.30067685494971,0.88144755828975,0.88144755828975,5.5132215912353,5.51311517429936
200,45,11,4.10817631924001,3.30908702944229,1.2091257215007,1.2091257215007,6.18382562374444,6.17994047619045
210,45,11,4.03463339308966,3.22015092143539,1.03504311825748,1.03504311825748,5.77622276778179,5.77437907991482
220,45,11,4.11397134753552,3.28335428792367,0.552169913419903,0.552169913419903,5.730568393392,5.73003049980319
230,45,11,4.09917474017573,3.22427800121736,0.227124662776831,0.227124662776831,5.90433253844706,5.90030475563079
240,45,11,4.08839999435514,3.28696079951562,0.32532046657046,0.32532046657046,5.91195561585693,5.90918658309283
250,45,11,4.09859249156392,3.23075595301385,0.0978008658008775,0.0978008658008775,5.970031238153,5.96915995670997
260,45,11,4.06980809936407,3.26033291270133,1.031872016872,1.031872016872,5.5400059259624,5.5385694860695
270,45,11,4.02557230912155,3.22479540836753,1.58663767302666,1.58663767302666,6.03641898930882,6.02457618513177
280,45,11,4.07472772486889,3.19550606765832,0.044793856936721,0.044793856936721,6.00192708803993,6.00190031694497
290,45,11,4.07564805227704,3.25120061124598,0.753356595511747,0.753356595511747,5.77540323427082,5.76626443001446
300,45,11,4.05130502495088,3.26003760031392,1.4202067099567,1.4202067099567,5.83917170078196,5.83830002405005
10,55,11,4.26061091467374,3.40766176805651,2.84571428571429,2.84571428571429,5.7389277372912,5.73810245310246
20,55,11,4.32406159590614,3.39209516847675,3.28146103896106,3.28146103896106,5.95834507261239,5.95583243145742
30,55,11,4.19060075069635,3.2764524104875,0.306800144300126,0.306800144300126,5.4479514452723,5.43054954304953
40,55,11,4.11280510668893,3.34200653148021,1.70632485569983,1.70632485569983,6.31623114036345,6.30489222582975
50,55,11,4.15252092213756,3.34508458013722,0.451188311688327,0.451188311688327,6.46391353522193,6.46364393939394
60,55,11,4.01125963553543,3.25548102157751,0.734767917267916,0.734767917267916,5.98498629903915,5.95652116402116
70,55,11,4.10797839719314,3.26398613778313,0.214230055658632,0.214230055658632,5.55856164397938,5.55809291898579
80,55,11,4.03140691255398,3.12879337706641,0.0508612914862994,0.0508612914862994,6.3436863809654,6.29907580266953
90,55,11,4.02157140131089,3.21799732918154,0.221158008658008,0.221158008658008,5.73066745299236,5.69225609267276
100,55,11,4.14392037555228,3.29814236348447,0.0387258297257773,0.0387258297257773,5.75254545147743,5.74968380230879
110,55,11,4.07788532098469,3.26388654717602,0.231535812672149,0.231535812672149,5.7461758890747,5.73438639643184
120,55,11,4.06928254205612,3.21259836248871,0.293561808561819,0.293561808561819,5.70049769094881,5.69842983405483
130,55,11,4.13431528909023,3.32432619037883,0.625761460761424,0.625761460761424,6.09175875035973,6.03423312798311
140,55,11,4.08284458609758,3.24636348718116,0.337622139765003,0.337622139765003,5.41796758247469,5.417568671408
150,55,11,4.19432901900531,3.30606844974389,0.873291486291507,0.873291486291507,6.02954463985497,6.02845851370851
160,55,11,4.17104619568545,3.32335635490241,0.812254464285701,0.812254464285701,5.76393851366408,5.76385867604615
170,55,11,4.12400168565371,3.32503980167293,0.569866734572642,0.569866734572642,5.52532716111594,5.52527767167474
180,55,11,4.08564106522464,3.24028088248118,0.505306036556021,0.505306036556021,6.15315611874389,6.1531103695687
190,55,11,4.12913779020518,3.27058137435561,0.460307587149714,0.460307587149714,6.09193075912689,6.09070232399178
200,55,11,4.14219067807911,3.3240280752386,0.518559523809543,0.518559523809543,6.20053556904369,6.19017568542564
210,55,11,4.12831833073713,3.247812758809,0.0327088916374834,0.0327088916374834,6.20686260150071,6.18907939943657
220,55,11,4.07338060182963,3.22228339443651,1.04446838515024,1.04446838515024,5.70042332420051,5.69678866587957
230,55,11,4.07218110981512,3.25273830436874,0.54284741828225,0.54284741828225,5.99831033667231,5.98028177740139
240,55,11,4.01403470856335,3.17180686881345,0.644236411736401,0.644236411736401,5.82586140920601,5.81421266233765
250,55,11,4.13095587542092,3.30357377787905,0.134348629148562,0.134348629148562,6.03859288092027,6.03247857142858
260,55,11,4.10107832599317,3.30708187767398,0.940825147075088,0.940825147075088,5.76391465835879,5.75901480463981
270,55,11,4.05776587777582,3.20601322094987,0.483784939340438,0.483784939340438,5.90902630542859,5.90709081556304
280,55,11,4.12809558730742,3.27830811471321,0.294618764172341,0.294618764172341,5.97463405085424,5.97421601216242
290,55,11,4.09735635917233,3.25886440238527,0.22111210628448,0.22111210628448,5.78125469500415,5.76289097875301
300,55,11,4.05954851217333,3.24382902120622,1.61051190476192,1.61051190476192,5.79817520627801,5.79621115921117
10,65,11,4.21355103480632,3.56180191640718,2.81098484848484,2.81098484848484,5.72490644659929,5.38659090909091
20,65,11,4.21959802162231,3.27367978025873,1.34415584415584,1.34415584415584,6.07068622007136,6.07068181818182
30,65,11,4.04207629850805,3.1798319029898,1.36192520442519,1.36192520442519,6.58972448917079,6.58897486772486
40,65,11,4.32369298993825,3.46424812030075,0.231047077922057,0.231047077922057,5.74526883491036,5.73864989177488
50,65,11,4.06726614481517,3.17491860965545,0.748463924963943,0.748463924963943,5.8318819756068,5.82570382395382
60,65,11,4.09228614505087,3.2616767402513,0.143385642135641,0.143385642135641,5.70296536447287,5.67750450937951
70,65,11,4.1052484554139,3.30651146263928,1.60490775097917,1.60490775097917,5.42612179741124,5.41687950937948
80,65,11,4.07747862934311,3.25689480171388,0.231641865079354,0.231641865079354,6.23554631023013,6.2191959776335
90,65,11,4.09808797475647,3.25562662970558,0.054021164021151,0.054021164021151,5.67310090916072,5.63990600448934
100,65,11,3.96789342891798,3.16128621427305,1.60041125541126,1.60041125541126,6.12819784329703,6.12585119047618
110,65,11,4.20750314584257,3.3309403156652,0.058575364029906,0.058575364029906,5.6676962930967,5.66769628099172
120,65,11,4.02136557646652,3.1569392336059,0.688425925925969,0.688425925925969,5.94087339006983,5.9362567640693
130,65,11,4.20671219692159,3.35005398110661,1.14758380508378,1.14758380508378,5.80589642039674,5.8057663170163
140,65,11,4.14357543509321,3.30098568481087,0.633747680890565,0.633747680890565,6.1281495768849,6.10981460008248
150,65,11,4.15368806014267,3.27627230112319,0.00515536315536735,0.00515536315536735,5.67540834807324,5.67508633958636
160,65,11,4.08835676411345,3.25003714304701,0.705611020923499,0.705611020923499,6.13366288199766,6.12641943993506
170,65,11,4.07549847841449,3.2495033483888,0.931912825736333,0.931912825736333,5.50198579497458,5.50183674985145
180,65,11,4.10880852980349,3.26909210455994,0.462075316658627,0.462075316658627,5.76645957639608,5.75959956709956
190,65,11,4.10763670670913,3.27075908138235,0.447498291182526,0.447498291182526,5.81204628406512,5.8099088630668
200,65,11,4.11626180960219,3.28376658185869,0.0206318542568624,0.0206318542568624,6.13549077051888,6.13097393578644
210,65,11,4.05444469426259,3.22167525596097,0.667790833505123,0.667790833505123,5.58439681419798,5.57221019721018
220,65,11,4.05890154377165,3.25762976081158,0.463455004591339,0.463455004591339,6.02858252862399,6.02051275744456
230,65,11,4.08109480070672,3.20829814159906,0.749403193424968,0.749403193424968,5.75393719495157,5.75393492377188
240,65,11,4.09634734470398,3.25889175274044,0.630301376863827,0.630301376863827,5.96421964381656,5.96033812830691
250,65,11,4.10486286935758,3.27596275537329,0.630483838383824,0.630483838383824,6.30406489814087,6.30353744588744
260,65,11,4.08143652766886,3.23945507465245,0.216627539127586,0.216627539127586,5.56055829767358,5.56046467421468
270,65,11,4.10838437629682,3.26089781365122,0.639041205707898,0.639041205707898,5.80509271534485,5.8023424723425
280,65,11,4.11539052521667,3.3150723693252,0.728699366110135,0.728699366110135,5.65566334774886,5.65563215058754
290,65,11,4.10380527794507,3.29080379021396,0.149846370104967,0.149846370104967,6.0475780097167,6.03649443946856
300,65,11,4.01948292289805,3.1839144156688,0.686809764309771,0.686809764309771,6.10976829300328,6.10271344396346
10,75,11,4.50473610811991,3.29630313156629,2.47015873015873,2.47015873015873,6.06409203869203,6.05152417027418
20,75,11,4.34359422815147,3.54642607149186,2.40174963924964,2.40174963924964,4.99601995746306,4.99108405483405
30,75,11,4.00471948720353,3.22975599773845,1.06160052910055,1.06160052910055,5.83635177427335,5.78558261183262
40,75,11,4.15749992164632,3.37896122882965,0.908188131313125,0.908188131313125,5.89092295683233,5.88974972943724
50,75,11,3.9811406406831,3.20058436495279,0.648557720057724,0.648557720057724,5.51389628976915,5.49227813852815
60,75,11,3.99046345298721,3.23142511160055,0.631740019239999,0.631740019239999,5.85565152634221,5.83542207792208
70,75,11,4.21219852850242,3.41038461051619,1.06745207173776,1.06745207173776,6.0581846976532,6.05516903731188
80,75,11,4.16565824101916,3.32280318852687,0.934026875901878,0.934026875901878,6.10556845267558,6.10379531926404
90,75,11,4.10426279983404,3.23397291629748,0.467881994548648,0.467881994548648,5.61711860247358,5.61711159211159
100,75,11,4.02169397425178,3.24061744639376,1.59228210678209,1.59228210678209,6.23442879284838,6.21515476190478
110,75,11,4.09144458275897,3.2665401106071,0.236897218942644,0.236897218942644,5.73921436786042,5.73871950019677
120,75,11,4.04897310702681,3.267635022953,0.365068542568494,0.365068542568494,5.77357735801736,5.77296657046656
130,75,11,4.02112898560377,3.24037047260732,0.201437451437471,0.201437451437471,5.23959404487153,5.22333943833945
140,75,11,4.05905350481557,3.25621539870601,0.35215702947842,0.35215702947842,5.86443811997882,5.86310580292725
150,75,11,4.03102474723922,3.18863303882603,0.998036556036581,0.998036556036581,5.73633687936196,5.7358867243867
160,75,11,4.09938521695854,3.22685309390901,0.342570797258333,0.342570797258333,5.67410529562557,5.67023471320345
170,75,11,4.11215829092638,3.23652028913639,0.0396364909600209,0.0396364909600209,5.83017697863847,5.82964540361601
180,75,11,4.12763451848216,3.29732026474716,1.34165263748596,1.34165263748596,6.0719017456876,6.07161896745231
190,75,11,4.11307791094971,3.30931615988403,0.158008847877326,0.158008847877326,5.55793259848624,5.55684049137998
200,75,11,4.06841406676771,3.26825167400825,1.01265873015875,1.01265873015875,5.98624623152605,5.97679121572872
210,75,11,4.09868687155406,3.28608348673511,1.15273156737443,1.15273156737443,5.58768273554088,5.58749879749884
220,75,11,4.08835158591089,3.25314387322761,0.484536435786453,0.484536435786453,5.80973771414065,5.80853559950151
230,75,11,4.1276075220043,3.25031133499097,0.0549204780726313,0.0549204780726313,6.03519829438738,6.03409326181064
240,75,11,4.04648510250349,3.2499746709999,1.42690416065413,1.42690416065413,5.91182391482306,5.90966382575754
250,75,11,4.10610453564474,3.28666475279107,0.937563924963925,0.937563924963925,6.09306717738314,6.08985923520922
260,75,11,4.11050006317689,3.28628449279766,0.699041791541816,0.699041791541816,6.00811211763883,5.99120192307694
270,75,11,4.07182375324893,3.22251357912176,0.162086072363806,0.162086072363806,5.8152355434612,5.80724186307515
280,75,11,4.15212222002071,3.31202889755051,0.930368223046798,0.930368223046798,6.03064651636442,6.02451620799838
290,75,11,4.0644558510413,3.25670550461839,1.60241466388024,1.60241466388024,6.29237583419848,6.2853609369558
300,75,11,4.12626619781209,3.29750536906239,1.68721368446367,1.68721368446367,5.91314011403956,5.91180838143336
10,85,11,4.32772304017787,3.41979810637705,1.24444444444444,1.24444444444444,4.77272504966741,4.66813492063491
20,85,11,4.21484490747717,3.47673761423762,3.0813564213564,3.0813564213564,5.49684542435773,5.4831682900433
30,85,11,4.20535103203996,3.3146857252559,0.0151142376142559,0.0151142376142559,6.11305118035206,6.10742965367966
40,85,11,4.11682997782372,3.30370947887395,1.21056637806637,1.21056637806637,5.12539176468817,5.00273764430013
50,85,11,4.30863520736128,3.49667121085542,1.93751515151514,1.93751515151514,6.10514477651359,6.09829256854256
60,85,11,4.03902978747782,3.27270471000734,0.164687950937918,0.164687950937918,6.28356259954395,6.25472282347284
70,85,11,4.11500983598516,3.35224224883999,0.905328282828307,0.905328282828307,6.24016953758278,6.2334271284271
80,85,11,4.08698006418424,3.3145015236956,0.24336850649351,0.24336850649351,6.25413840370264,6.25338090728717
90,85,11,4.03817887300779,3.26717091550425,0.527061888728554,0.527061888728554,5.6641558440919,5.63504789963125
100,85,11,3.99872258273559,3.16456053011316,0.327873376623373,0.327873376623373,5.8782898722033,5.87706782106783
110,85,11,4.11410845045125,3.29640265723998,0.84947428833793,0.84947428833793,6.05901831419187,6.05890692640694
120,85,11,4.03263069271699,3.36740465431254,1.73513798701302,1.73513798701302,6.0657097298942,6.06560575998073
130,85,11,4.15236379090864,3.32517056043372,2.05764735264732,2.05764735264732,5.9011981041783,5.89576326451324
140,85,11,4.16400368724563,3.33106832286344,0.692127396413142,0.692127396413142,6.35722879066623,6.32661590393737
150,85,11,4.09114248861116,3.2599847640988,0.866562049062011,0.866562049062011,5.87222569963401,5.87003884078882
160,85,11,4.04546448936419,3.19266080684666,0.986078869047617,0.986078869047617,6.11815255750078,6.09635630862194
170,85,11,4.08459302046021,3.30068810618346,0.985945802563492,0.985945802563492,5.7266467684658,5.72623334182163
180,85,11,4.09277059918373,3.25384953686124,1.08079485329486,1.08079485329486,6.0288799008126,6.02541095478593
190,85,11,4.07367550299982,3.25803706501768,1.35555593529277,1.35555593529277,6.27720667716311,6.26548435482649
200,85,11,4.12749906222521,3.26868312511075,0.472480699855694,0.472480699855694,5.91147590629302,5.91027534271277
210,85,11,4.10600659172601,3.30573861903436,1.27021954236237,1.27021954236237,5.86061376695241,5.85170609152753
220,85,11,4.11463333077119,3.31474260720672,1.27420962875516,1.27420962875516,6.09695453954593,6.08552767939131
230,85,11,4.0829994386053,3.25946278465156,0.436593418658632,0.436593418658632,6.09546717571976,6.09546199573371
240,85,11,4.06935937197549,3.23949479390817,0.373385642135659,0.373385642135659,5.92005825259432,5.89934779341026
250,85,11,4.12474351581332,3.25570218222324,0.112626984127047,0.112626984127047,6.03082791568565,6.03076053391057
260,85,11,4.13643393880517,3.31523174681069,1.2172186147186,1.2172186147186,6.04411425384163,6.0430928099678
270,85,11,4.10303090946224,3.26408255252798,1.04943081609747,1.04943081609747,6.20043432711252,6.19905931003155
280,85,11,4.1011588988623,3.2510257538688,1.59358379715518,1.59358379715518,5.84324379370617,5.84267077664398
290,85,11,3.99058383256575,3.19179158057108,0.648103697069232,0.648103697069232,5.99672877590533,5.99572728516696
300,85,11,4.04625603726949,3.2444539547522,1.51739670514678,1.51739670514678,5.91781848407712,5.91763636363632
10,95,11,4.32778106160137,3.55034226981596,0.230306637806649,0.230306637806649,5.54451369365988,5.52646464646465
20,95,11,4.32368898015727,3.5078569846333,3.44639790764789,3.44639790764789,6.4472631531865,6.43944354256854
30,95,11,4.14025252794173,3.2939250272145,1.15690115440115,1.15690115440115,5.27788178907561,5.27449555074555
40,95,11,4.1913237595787,3.32227661957925,0.462858044733039,0.462858044733039,6.70518154209701,6.70429112554113
50,95,11,4.32316453681068,3.53201941722994,2.90101443001441,2.90101443001441,6.15739670417251,6.15503210678211
60,95,11,4.02681642748961,3.23881240348345,1.50938251563252,1.50938251563252,6.33702251251523,6.31628517316017
70,95,11,4.18951497289425,3.40990445992326,0.0192089259946187,0.0192089259946187,6.38706597616755,6.32208616780045
80,95,11,4.11862750899075,3.30557652812587,2.31569760101011,2.31569760101011,5.43328259484289,5.42002277236651
90,95,11,3.96699213068922,3.22606728662284,0.920401234567905,0.920401234567905,6.25557347623079,6.22958854417188
100,95,11,4.10510523642573,3.27231090985038,0.0450137085137072,0.0450137085137072,5.80096613970358,5.79043055555557
110,95,11,4.11327894486263,3.28362420629167,0.66187360619179,0.66187360619179,5.83752377082074,5.83750049193233
120,95,11,4.12738683093993,3.31745037045476,0.590033369408374,0.590033369408374,5.86738291396723,5.86329966329969
130,95,11,4.04297154429019,3.27619455106296,0.857501387501358,0.857501387501358,6.06262226158559,6.03220418470418
140,95,11,4.02219116993159,3.20108076829882,1.34147211915072,1.34147211915072,6.08476296992915,6.07464285714281
150,95,11,4.06605126544323,3.30939528113213,1.15205339105337,1.15205339105337,6.11230796795605,6.09454280904281
160,95,11,3.98257782455168,3.21453577915749,0.569324044011552,0.569324044011552,5.96229891791097,5.96182111291484
170,95,11,4.14173536855956,3.31590594504681,0.676934046345778,0.676934046345778,6.14910837196842,6.14409462269757
180,95,11,4.12873772173941,3.31006863398676,1.4514696568863,1.4514696568863,5.83874924508336,5.83853324915825
190,95,11,4.05523769154085,3.25998486047655,1.00929254955575,1.00929254955575,5.85103927032112,5.84354029011924
200,95,11,4.08623326502339,3.28529385648464,0.496629148629125,0.496629148629125,5.99826070167883,5.99415665584421
210,95,11,4.07247402790336,3.26506919656043,1.20651875901879,1.20651875901879,5.75791716865463,5.75418530543531
220,95,11,4.06294976490753,3.245363512086,0.357332906992028,0.357332906992028,5.99328209857989,5.97241071428569
230,95,11,4.12120281880135,3.26055960608592,0.0975269778531072,0.0975269778531072,5.77490026544404,5.77465924775707
240,95,11,4.05010102848383,3.24901623271141,0.619074224386679,0.619074224386679,5.82051785658948,5.82048768939396
250,95,11,4.10396566318949,3.27728445608973,0.666086724386773,0.666086724386773,6.14850627872205,6.14684660894657
260,95,11,4.04101459430379,3.2591736236473,0.31746586746587,0.31746586746587,5.81595212172584,5.81544677544674
270,95,11,4.03108207491184,3.22768286925693,0.661814841537094,0.661814841537094,5.81911395556262,5.81900766928544
280,95,11,4.08315065912337,3.29025685154444,0.7339104050711,0.7339104050711,6.13161211975009,6.12583906668727
290,95,11,4.07017891695808,3.21280413677873,1.1191325819774,1.1191325819774,5.58835600914881,5.58255641389265
300,95,11,4.0949963840006,3.25104554526046,0.310526575276569,0.310526575276569,5.78182616003622,5.78157683982685
10,105,11,4.5141004556075,3.68700412647781,2.67060606060605,2.67060606060605,6.05390712585715,6.04285353535354
20,105,11,4.23879621282935,3.48421872231083,2.58662337662336,2.58662337662336,6.57817521343298,6.54561237373736
30,105,11,4.11105972863009,3.31402124840721,1.01762987012985,1.01762987012985,5.93070985785987,5.91385582010582
40,105,11,4.40625369048096,3.57274442419179,1.0639402958153,1.0639402958153,6.0567684497162,6.01845734126985
50,105,11,4.13804583586151,3.40920732386522,1.42483838383839,1.42483838383839,6.47854348410855,6.47709848484849
60,105,11,4.18935586412242,3.34529479211497,0.118256373256358,0.118256373256358,6.72795304245814,6.72725078162579
70,105,11,4.02463264897644,3.21181650012478,0.116650690579277,0.116650690579277,5.73517205082464,5.73380643166358
80,105,11,4.10660563547621,3.34923900660743,1.86913149350649,1.86913149350649,6.11155711544074,6.10905460858586
90,105,11,4.15535938551441,3.32223433162029,0.460311848645205,0.460311848645205,5.68874613995704,5.66581309122977
100,105,11,4.0605286433757,3.23669965317334,0.66246320346319,0.66246320346319,5.47989411942401,5.47930230880233
110,105,11,4.08749571601643,3.29006762774705,1.19047848616025,1.19047848616025,5.92748153233071,5.92188377279285
120,105,11,4.10408533397812,3.32987107393905,0.651680194805152,0.651680194805152,5.91209565763314,5.90590563371815
130,105,11,4.17968198936397,3.36024055866161,0.75458374958373,0.75458374958373,6.46652655158003,6.46579656454655
140,105,11,4.07582267448587,3.23014813820265,0.28786590393733,0.28786590393733,5.46879192613031,5.4588074623789
150,105,11,4.13965366464964,3.31252733264137,0.854892736892722,0.854892736892722,6.33203034280494,6.31133321308319
160,105,11,4.15875393452697,3.32463080444166,0.979185831529605,0.979185831529605,5.82822470688057,5.82706067370131
170,105,11,4.09893320859385,3.25452946090717,1.1132724301842,1.1132724301842,5.99416284376123,5.99216428995843
180,105,11,4.03558352900385,3.1955553762352,0.540925925925919,0.540925925925919,5.96472164831298,5.96066408128907
190,105,11,4.03701140106537,3.21530835994826,0.321535277587927,0.321535277587927,6.12527790497887,6.12296992481203
200,105,11,4.09513583845078,3.30616130920736,1.4404561688312,1.4404561688312,5.71463243712395,5.71411796536795
210,105,11,4.11377834821653,3.26854064875995,1.01534700748989,1.01534700748989,5.69990290810022,5.68629835772695
220,105,11,4.06200724733375,3.27137912216262,0.383981044208369,0.383981044208369,5.88550171255942,5.8854711071757
230,105,11,4.09339864782862,3.24611310610738,0.918631815044847,0.918631815044847,6.06808480517096,6.06168156722504
240,105,11,4.11499120566829,3.31834440900231,1.62224071067823,1.62224071067823,5.85707648340229,5.85390038780663
250,105,11,4.08224105388749,3.22473764967977,0.164756709956706,0.164756709956706,5.8565513936831,5.85650317460316
260,105,11,4.09825982249228,3.24773709234236,0.790037185037235,0.790037185037235,6.05308011431004,6.05133886946386
270,105,11,4.07151605409739,3.25981996236383,1.25817153011594,1.25817153011594,5.78896796264569,5.78858672705892
280,105,11,4.04435849378699,3.20277809422547,0.968369537208758,0.968369537208758,6.11314899001017,6.09833101422385
290,105,11,4.08082762931346,3.27810852453321,0.457240881723706,0.457240881723706,5.81314651327617,5.81275830969798
300,105,11,4.06692668497828,3.28325778461305,1.17757323232318,1.17757323232318,5.91131519963703,5.91014862914865
10,115,11,4.50853800800574,3.58311213640161,0.704646464646459,0.704646464646459,7.15242060203161,7.02466450216448
20,115,11,3.92430696461756,3.14524344320397,0.808273809523811,0.808273809523811,4.72993666043401,4.70737554112554
30,115,11,4.10345534253688,3.30522545842721,0.16355940355939,0.16355940355939,5.52419627415944,5.46896945646948
40,115,11,4.17247148378847,3.41909752284753,1.93889069264068,1.93889069264068,5.7684487311397,5.75624323593075
50,115,11,3.93748436582501,3.20443943191312,0.197660173160187,0.197660173160187,6.17232390901634,6.16365043290043
60,115,11,4.07492398956836,3.315075314549,1.00193963443962,1.00193963443962,5.76237629067054,5.76221079846079
70,115,11,3.98614914940903,3.21499766732849,1.08686404864973,1.08686404864973,6.12034536818876,6.10211502782929
80,115,11,4.12056271490182,3.3155767971064,0.57379193722943,0.57379193722943,5.87167268219483,5.87047077922081
90,115,11,4.15468735515336,3.31374255644723,1.09509219175888,1.09509219175888,6.26247870182123,6.25272687189354
100,115,11,4.13123139976153,3.34195546948178,0.9411922799423,0.9411922799423,5.87012428602414,5.87007269119766
110,115,11,4.02205451503278,3.23663343965976,0.191987406532874,0.191987406532874,5.26021003002638,5.25749508067686
120,115,11,4.10375793285326,3.27357004674987,0.0140638528138481,0.0140638528138481,6.04118289411592,6.03762641293893
130,115,11,4.18959191280611,3.39725538593959,1.24349317349312,1.24349317349312,5.80886625818603,5.79972236097237
140,115,11,4.05805942241962,3.26344881865559,0.205378787878843,0.205378787878843,5.51315822847272,5.5129179550608
150,115,11,4.11271210698401,3.29736193176544,1.18927585377584,1.18927585377584,6.37456093034558,6.35702645502644
160,115,11,4.18050484084316,3.37254274417104,1.01889745670995,1.01889745670995,5.82344772793785,5.82317922528861
170,115,11,4.10346635748461,3.26688360086193,0.144366352601651,0.144366352601651,6.1172895681408,6.10707325354382
180,115,11,4.08355749794165,3.283739581839,0.731858064774684,0.731858064774684,5.7349764173558,5.71915434102934
190,115,11,4.04844698443132,3.22497350833223,0.327605946684912,0.327605946684912,5.93313852909392,5.92365962254118
200,115,11,4.08022208189216,3.2786145983646,1.58824098124101,1.58824098124101,5.98768029701499,5.96004725829725
210,115,11,4.09522241939724,3.29439342705007,1.49727873977875,1.49727873977875,6.13745872778411,6.13664562289565
220,115,11,4.03713615156912,3.20601719806863,0.49982175652633,0.49982175652633,6.0512698117953,6.02786107831562
230,115,11,4.07705842586668,3.24033571246958,0.599190037016101,0.599190037016101,6.08725448655319,6.0730578298513
240,115,11,4.05287752751475,3.25969106003646,1.26429803992306,1.26429803992306,5.59353009801084,5.58753036315541
250,115,11,4.10946239595895,3.25758188147135,1.07622222222223,1.07622222222223,5.76915605768927,5.7683422077922
260,115,11,4.09245514450606,3.29056508793351,1.22768120768123,1.22768120768123,5.92804560802861,5.92005119880118
270,115,11,4.0407995072121,3.23306739538708,1.15956269039603,1.15956269039603,5.99387544295499,5.99295467906578
280,115,11,4.09209752361994,3.31712002996308,1.9357908163265,1.9357908163265,5.90429139453635,5.90083764945374
290,115,11,4.06229395652263,3.25359283789411,1.20082910384636,1.20082910384636,5.96592347791155,5.96235122157535
300,115,11,4.06475009148319,3.22491652532003,0.826352212602245,0.826352212602245,6.04131396821643,6.04123190235688
10,125,11,4.43831266346,3.56950843016632,1.29159090909091,1.29159090909091,7.61837661790381,7.56047438672438
20,125,11,4.28625832465802,3.44029787220577,1.60534090909091,1.60534090909091,6.09392040965219,6.08998376623376
30,125,11,4.07030907493293,3.26284802916382,0.553613516113501,0.553613516113501,5.30990201070204,5.28305074555074
40,125,11,4.19181193301202,3.39615343598896,0.283711219336212,0.283711219336212,5.85373297429573,5.84650297619046
50,125,11,4.10124794838283,3.30131596668439,2.0854805194805,2.0854805194805,6.47366949691518,6.47290981240982
60,125,11,4.11693765670989,3.32606321147988,2.1515331890332,2.1515331890332,5.34692261389736,5.3243813131313
70,125,11,4.17983022738482,3.375463387907,0.708738919810386,0.708738919810386,6.1099128691362,6.10896078128221
80,125,11,4.08551781531865,3.28575382585251,0.65979392135641,0.65979392135641,5.68033858949687,5.68011904761906
90,125,11,4.15085190631998,3.34468229355656,2.07772446689111,2.07772446689111,6.46536459178655,6.44415343915345
100,125,11,4.17856466407128,3.42495064049012,1.97671067821071,1.97671067821071,6.45622158191962,6.44673971861472
110,125,11,4.2012243682348,3.38868888819845,1.06160501115046,1.06160501115046,6.1833101957672,6.17571182605275
120,125,11,4.09137284620234,3.31716939128124,1.40919763107264,1.40919763107264,6.36309862695223,6.3593411796537
130,125,11,4.11186352322673,3.28331957516168,1.31135447885448,1.31135447885448,6.17255207222915,6.16558136308136
140,125,11,4.06879394056905,3.29526088399209,0.490349154813472,0.490349154813472,5.89269839613543,5.87600237064524
150,125,11,4.13633502843809,3.32797503860663,0.925306156806201,0.925306156806201,6.20695208364327,6.20429834054833
160,125,11,4.08984120861002,3.33972058064985,1.80366341991345,1.80366341991345,5.94268263768774,5.94171198593076
170,125,11,4.06223015683211,3.27828486471675,0.148870639164755,0.148870639164755,5.70127169995319,5.70127015957897
180,125,11,4.09121632555924,3.31623507070144,0.730334696168043,0.730334696168043,5.94328151707238,5.93318131713966
190,125,11,4.10144066008726,3.26797015798401,0.602868534973766,0.602868534973766,6.00597476243277,6.00581311232627
200,125,11,4.11777256249507,3.29077718602061,1.05283225108229,1.05283225108229,6.24737348350244,6.23230429292929
210,125,11,4.14330112421406,3.33693264848027,0.880767882910789,0.880767882910789,5.86293937803276,5.8625575482719
220,125,11,4.11568139035906,3.28203951395937,1.05734733700643,1.05734733700643,6.21823089042157,6.20229576610259
230,125,11,4.09305814988594,3.25825631822199,0.909857582031492,0.909857582031492,6.11836213132545,6.10732636928292
240,125,11,4.10117633793112,3.30370996145667,1.15415073352578,1.15415073352578,5.63772402561212,5.63479369588745
